Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
CDR,Return,sentiment_polarity,1,0.9594529264962258,0.3541147132169576,400,10,250,0.48288369984130586,False,False
CDR,Return,sentiment_intensity,1,0.1194560465985035,0.7456359102244389,400,10,250,0.9035104546326491,False,False
CDR,Return,amplified_sentiment,1,0.0029397754781607,0.9576059850374063,400,10,250,0.9576059850374063,False,False
CDR,Return,sentiment_divergence,1,3.2481819648146466,0.0947630922693266,400,10,250,0.4021197007481295,False,False
CDR,Return,engagement_impact,1,0.014624700622899,0.917705735660848,400,10,250,0.9576059850374063,False,False
CDR,volatility,Negative,1,6.09494739788919,0.0224438902743142,400,10,250,0.056109725685785435,False,False
CDR,volatility,Positive,1,17.626178603142332,0.0024937655860349,400,10,250,0.018703241895261753,True,True
CDR,volatility,view_count_Negative,1,0.2184779868673993,0.5835411471321695,400,10,250,0.6706448165301033,False,False
CDR,volatility,view_count_Neutral,1,14.426311365316405,0.0074812967581047,400,10,250,0.0374064837905235,True,True
CDR,volatility,view_count_Positive,2,7.2778770294424495,0.0099750623441396,400,10,250,0.037406483790523505,True,True
CDR,volatility,total_retweet_count,1,2.751516894069132,0.0872817955112219,400,10,250,0.14546965918536983,False,False
CDR,volatility,retweet_count_Neutral,1,7.835015142017484,0.0299251870324189,400,10,250,0.056109725685785435,False,False
CDR,volatility,retweet_count_Positive,1,6.666973023475505,0.0199501246882793,400,10,250,0.056109725685785435,False,False
CDR,volatility,tweet_volume,1,19.296563907673384,0.0024937655860349,400,10,250,0.018703241895261753,True,True
CDR,volatility,total_views,1,5.70706612339388,0.0299251870324189,400,10,250,0.056109725685785435,False,False
CDR,volatility,sentiment_polarity,1,1.4879934442021003,0.2344139650872818,400,10,250,0.3516209476309227,False,False
CDR,volatility,sentiment_intensity,1,0.9685409994668792,0.3366583541147132,400,10,250,0.45907957379279074,False,False
CDR,volatility,amplified_sentiment,1,0.2354664763296009,0.6259351620947631,400,10,250,0.6706448165301033,False,False
CDR,volatility,sentiment_divergence,1,0.0922110682795647,0.7680798004987531,400,10,250,0.7680798004987531,False,False
CDR,volatility,engagement_impact,1,0.6806119077360056,0.3815461346633416,400,10,250,0.47693266832917697,False,False
CDR,Direction,Negative,1,0.0008453792148017,0.9800498753117208,400,10,250,0.9950124688279302,False,False
CDR,Direction,Positive,1,1.4836573768767651,0.226932668329177,400,10,250,0.9950124688279302,False,False
CDR,Direction,view_count_Negative,1,0.2574995045550208,0.6982543640897756,400,10,250,0.9950124688279302,False,False
CDR,Direction,view_count_Neutral,1,0.0297693231404565,0.8453865336658354,400,10,250,0.9950124688279302,False,False
CDR,Direction,view_count_Positive,1,0.0249636824595306,0.8528678304239401,400,10,250,0.9950124688279302,False,False
CDR,Direction,total_retweet_count,1,0.7112266719121434,0.4538653366583541,400,10,250,0.9950124688279302,False,False
CDR,Direction,retweet_count_Neutral,1,0.3301130132194338,0.543640897755611,400,10,250,0.9950124688279302,False,False
CDR,Direction,retweet_count_Positive,1,0.0042120466201143,0.9576059850374063,400,10,250,0.9950124688279302,False,False
CDR,Direction,tweet_volume,1,0.0542404055384543,0.7930174563591023,400,10,250,0.9950124688279302,False,False
CDR,Direction,total_views,1,0.2527335730644484,0.6408977556109726,400,10,250,0.9950124688279302,False,False
CDR,Direction,sentiment_polarity,1,0.0950588085071143,0.7381546134663342,400,10,250,0.9950124688279302,False,False
CDR,Direction,sentiment_intensity,1,3.955188684284495,0.0573566084788029,400,10,250,0.43017456359102174,False,False
CDR,Direction,amplified_sentiment,1,1.069184671999871,0.3291770573566084,400,10,250,0.9950124688279302,False,False
CDR,Direction,sentiment_divergence,1,4.915217906992678,0.0224438902743142,400,10,250,0.336658354114713,False,False
CDR,Direction,engagement_impact,1,9.90531268034125e-06,0.9950124688279302,400,10,250,0.9950124688279302,False,False
CDR,Change,Negative,1,0.0198874643814665,0.885286783042394,400,10,250,0.912718204488778,False,False
CDR,Change,Positive,1,1.889752776500876,0.1496259351620947,400,10,250,0.561097256857855,False,False
CDR,Change,view_count_Negative,1,0.6421216576173333,0.3591022443890274,400,10,250,0.6246882793017456,False,False
CDR,Change,view_count_Neutral,1,3.437062348417515,0.0523690773067331,400,10,250,0.561097256857855,False,False
CDR,Change,view_count_Positive,1,0.3358746510358981,0.5236907730673317,400,10,250,0.7141237814554524,False,False
CDR,Change,total_retweet_count,1,1.01312845744652,0.2668329177057356,400,10,250,0.5717848236551477,False,False
CDR,Change,retweet_count_Neutral,1,0.6619428555649075,0.3940149625935162,400,10,250,0.6246882793017456,False,False
CDR,Change,retweet_count_Positive,1,1.394564220845602,0.2019950124688279,400,10,250,0.5717848236551477,False,False
CDR,Change,tweet_volume,1,1.2557020254441196,0.2618453865336658,400,10,250,0.5717848236551477,False,False
CDR,Change,total_views,1,1.7996104825706636,0.1371571072319202,400,10,250,0.561097256857855,False,False
CDR,Change,sentiment_polarity,1,0.7144639970776439,0.4164588528678304,400,10,250,0.6246882793017456,False,False
CDR,Change,sentiment_intensity,1,0.1062170477141978,0.7406483790523691,400,10,250,0.912718204488778,False,False
CDR,Change,amplified_sentiment,1,0.013820795140295,0.8952618453865336,400,10,250,0.912718204488778,False,False
CDR,Change,sentiment_divergence,1,3.4426932087150046,0.0773067331670823,400,10,250,0.561097256857855,False,False
CDR,Change,engagement_impact,1,0.0075550417327419,0.912718204488778,400,10,250,0.912718204488778,False,False
INPOST,Wolumen,Negative,1,0.3046453482033701,0.5785536159600998,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,Positive,1,0.4555730658764265,0.4987531172069825,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,view_count_Negative,1,0.0294813414453282,0.8453865336658354,400,10,255,0.8952618453865336,False,False
INPOST,Wolumen,view_count_Neutral,1,0.5323012265902888,0.3840399002493765,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,view_count_Positive,1,0.8211484080556152,0.2443890274314214,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,total_retweet_count,1,0.64784035014532,0.2668329177057356,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,retweet_count_Neutral,1,0.3698163386776307,0.3591022443890274,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,retweet_count_Positive,1,0.2180796371589669,0.5586034912718204,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,tweet_volume,1,0.133599798661339,0.7456359102244389,400,10,255,0.8952618453865336,False,False
INPOST,Wolumen,total_views,1,0.8834454654093122,0.2817955112219451,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,sentiment_polarity,1,0.4144695842468102,0.5211970074812967,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,sentiment_intensity,1,1.2159134643291962,0.3017456359102244,400,10,255,0.7889367490364998,False,False
INPOST,Wolumen,amplified_sentiment,1,0.0084525988403432,0.8952618453865336,400,10,255,0.8952618453865336,False,False
INPOST,Wolumen,sentiment_divergence,1,0.0211928269449241,0.8952618453865336,400,10,255,0.8952618453865336,False,False
INPOST,Wolumen,engagement_impact,1,0.3823898412371606,0.516209476309227,400,10,255,0.7889367490364998,False,False
INPOST,Return,Negative,1,1.9895297022819056,0.169576059850374,400,10,255,0.6359102244389024,False,False
INPOST,Return,Positive,1,0.5778158744351509,0.4413965087281795,400,10,255,0.7356608478802992,False,False
INPOST,Return,view_count_Negative,1,1.856544164934537,0.1596009975062344,400,10,255,0.6359102244389024,False,False
INPOST,Return,view_count_Neutral,1,0.0027040038790296,0.9501246882793016,400,10,255,0.9501246882793016,False,False
INPOST,Return,view_count_Positive,1,0.2693004377687816,0.5586034912718204,400,10,255,0.7793017456359103,False,False
INPOST,Return,total_retweet_count,1,0.6849435546770924,0.3840399002493765,400,10,255,0.7356608478802992,False,False
INPOST,Return,retweet_count_Neutral,1,0.0395189857515941,0.8154613466334164,400,10,255,0.8737085856786604,False,False
INPOST,Return,retweet_count_Positive,1,1.356181909185124,0.2344139650872818,400,10,255,0.7032418952618454,False,False
INPOST,Return,tweet_volume,1,0.0688901057594578,0.7855361596009975,400,10,255,0.8737085856786604,False,False
INPOST,Return,total_views,1,0.2404658566815449,0.6234413965087282,400,10,255,0.7793017456359103,False,False
INPOST,Return,sentiment_polarity,1,2.7007727321758908,0.1097256857855361,400,10,255,0.6359102244389024,False,False
INPOST,Return,sentiment_intensity,1,0.7809256759749961,0.3840399002493765,400,10,255,0.7356608478802992,False,False
INPOST,Return,amplified_sentiment,1,0.7070619007663689,0.4314214463840399,400,10,255,0.7356608478802992,False,False
INPOST,Return,sentiment_divergence,1,0.2938685682063984,0.5960099750623441,400,10,255,0.7793017456359103,False,False
INPOST,Return,engagement_impact,1,3.2603387376982704,0.0723192019950124,400,10,255,0.6359102244389024,False,False
INPOST,volatility,Negative,1,1.1232248398448696,0.2768079800498753,400,10,255,0.6359102244389028,False,False
INPOST,volatility,Positive,1,1.0164783074969588,0.2967581047381546,400,10,255,0.6359102244389028,False,False
INPOST,volatility,view_count_Negative,1,0.0076577678345285,0.945137157107232,400,10,255,0.945137157107232,False,False
INPOST,volatility,view_count_Neutral,1,0.5168279792244845,0.4962593516209476,400,10,255,0.7107231920199502,False,False
INPOST,volatility,view_count_Positive,1,1.6556421510455144,0.1945137157107231,400,10,255,0.6359102244389028,False,False
INPOST,volatility,total_retweet_count,1,0.608711947115541,0.456359102244389,400,10,255,0.7107231920199502,False,False
INPOST,volatility,retweet_count_Neutral,1,0.8409605220917373,0.286783042394015,400,10,255,0.6359102244389028,False,False
INPOST,volatility,retweet_count_Positive,1,0.0550225180358179,0.8029925187032418,400,10,255,0.8603491271820448,False,False
INPOST,volatility,tweet_volume,1,0.6298521090870879,0.4064837905236907,400,10,255,0.7107231920199502,False,False
INPOST,volatility,total_views,1,1.2340384476209316,0.2319201995012468,400,10,255,0.6359102244389028,False,False
INPOST,volatility,sentiment_polarity,1,0.4070595844580131,0.5211970074812967,400,10,255,0.7107231920199502,False,False
INPOST,volatility,sentiment_intensity,1,2.4838518564812464,0.14214463840399,400,10,255,0.6359102244389028,False,False
INPOST,volatility,amplified_sentiment,1,0.1493032035333861,0.7057356608478803,400,10,255,0.8603491271820448,False,False
INPOST,volatility,sentiment_divergence,1,2.6125410418220185,0.112219451371571,400,10,255,0.6359102244389028,False,False
INPOST,volatility,engagement_impact,1,0.0848409653990751,0.770573566084788,400,10,255,0.8603491271820448,False,False
INPOST,Direction,Negative,1,6.724457131530715,0.0149625935162094,400,10,255,0.1683291770573565,False,False
INPOST,Direction,Positive,1,0.0426842227743356,0.8029925187032418,400,10,255,0.8029925187032418,False,False
INPOST,Direction,view_count_Negative,1,3.2608100940766818,0.0423940149625935,400,10,255,0.21197007481296748,False,False
INPOST,Direction,view_count_Neutral,1,1.2339169125511191,0.3017456359102244,400,10,255,0.5760598503740648,False,False
INPOST,Direction,view_count_Positive,1,0.6931075946694361,0.3840399002493765,400,10,255,0.5760598503740648,False,False
INPOST,Direction,total_retweet_count,1,0.7974781774327508,0.3640897755610973,400,10,255,0.5760598503740648,False,False
INPOST,Direction,retweet_count_Neutral,1,0.3507097525251735,0.6159600997506235,400,10,255,0.7164780356800307,False,False
INPOST,Direction,retweet_count_Positive,1,3.4388862793212787,0.0598503740648379,400,10,255,0.22443890274314213,False,False
INPOST,Direction,tweet_volume,1,1.768065265886832,0.2069825436408977,400,10,255,0.5174563591022442,False,False
INPOST,Direction,total_views,1,1.0856018908642302,0.3092269326683292,400,10,255,0.5760598503740648,False,False
INPOST,Direction,sentiment_polarity,1,1.7590191036848852,0.1670822942643391,400,10,255,0.5012468827930173,False,False
INPOST,Direction,sentiment_intensity,1,0.4769148928816844,0.5037406483790524,400,10,255,0.6869190659714351,False,False
INPOST,Direction,amplified_sentiment,1,0.128490731138104,0.71571072319202,400,10,255,0.7668329177057357,False,False
INPOST,Direction,sentiment_divergence,1,0.2343712140776452,0.6209476309226932,400,10,255,0.7164780356800307,False,False
INPOST,Direction,engagement_impact,1,4.698143260898278,0.0224438902743142,400,10,255,0.1683291770573565,False,False
INPOST,Change,Negative,1,2.048871672198984,0.1596009975062344,400,10,255,0.5985037406483791,False,False
INPOST,Change,Positive,1,0.2417731659347802,0.6309226932668329,400,10,255,0.8042394014962593,False,False
INPOST,Change,view_count_Negative,1,1.927368050992399,0.1471321695760598,400,10,255,0.5985037406483791,False,False
INPOST,Change,view_count_Neutral,1,0.0002925242170756,0.9750623441396508,400,10,255,0.9750623441396508,False,False
INPOST,Change,view_count_Positive,1,0.1778959568338778,0.6433915211970075,400,10,255,0.8042394014962593,False,False
INPOST,Change,total_retweet_count,1,0.5675170064924829,0.4039900249376558,400,10,255,0.7967581047381547,False,False
INPOST,Change,retweet_count_Neutral,1,0.0261152048939253,0.8354114713216958,400,10,255,0.8950837192732455,False,False
INPOST,Change,retweet_count_Positive,1,1.2116206830597118,0.2443890274314214,400,10,255,0.7331670822942643,False,False
INPOST,Change,tweet_volume,1,0.118717635432095,0.7655860349127181,400,10,255,0.883368501822367,False,False
INPOST,Change,total_views,1,0.334531386954624,0.5311720698254364,400,10,255,0.7967581047381547,False,False
INPOST,Change,sentiment_polarity,1,2.0921766212363315,0.1197007481296758,400,10,255,0.5985037406483791,False,False
INPOST,Change,sentiment_intensity,1,1.1219637551899015,0.314214463840399,400,10,255,0.7855361596009975,False,False
INPOST,Change,amplified_sentiment,1,0.4289414162225068,0.5062344139650873,400,10,255,0.7967581047381547,False,False
INPOST,Change,sentiment_divergence,1,0.5362776099062111,0.4837905236907731,400,10,255,0.7967581047381547,False,False
INPOST,Change,engagement_impact,1,2.472990577817189,0.1321695760598503,400,10,255,0.5985037406483791,False,False
XTB,Wolumen,Negative,1,3.5043285256331904,0.0498753117206982,400,10,250,0.13092269326683273,False,False
XTB,Wolumen,Positive,1,22.946092415271316,0.0024937655860349,400,10,250,0.037406483790523505,True,True
XTB,Wolumen,view_count_Negative,1,2.9046859795295146,0.0523690773067331,400,10,250,0.13092269326683273,False,False
XTB,Wolumen,view_count_Neutral,1,2.1140130617909216,0.0723192019950124,400,10,250,0.14214463840398991,False,False
XTB,Wolumen,view_count_Positive,1,11.562469079365211,0.0074812967581047,400,10,250,0.049875311720698,True,True
XTB,Wolumen,total_retweet_count,1,2.0894722587922296,0.0947630922693266,400,10,250,0.14214463840398991,False,False
XTB,Wolumen,retweet_count_Neutral,1,2.3682654647280192,0.0922693266832917,400,10,250,0.14214463840398991,False,False
XTB,Wolumen,retweet_count_Positive,1,0.5387869612242954,0.3740648379052369,400,10,250,0.4316132745060426,False,False
XTB,Wolumen,tweet_volume,1,11.26274499597979,0.0099750623441396,400,10,250,0.049875311720698,True,True
XTB,Wolumen,total_views,1,9.747956953253194,0.0199501246882793,400,10,250,0.07481296758104738,False,False
XTB,Wolumen,sentiment_polarity,1,1.059255824157676,0.3092269326683292,400,10,250,0.38653366583541143,False,False
XTB,Wolumen,sentiment_intensity,1,0.4976394836666781,0.516209476309227,400,10,250,0.516209476309227,False,False
XTB,Wolumen,amplified_sentiment,1,2.907643873070107,0.084788029925187,400,10,250,0.14214463840398991,False,False
XTB,Wolumen,sentiment_divergence,1,0.585016821338677,0.4638403990024937,400,10,250,0.4969718560741004,False,False
XTB,Wolumen,engagement_impact,1,2.077403112903695,0.1620947630922693,400,10,250,0.22103831330763998,False,False
XTB,Return,Negative,1,6.742297693994264,0.0249376558603491,400,10,250,0.18703241895261827,False,False
XTB,Return,Positive,1,2.0218274426964067,0.1571072319201995,400,10,250,0.47132169576059857,False,False
XTB,Return,view_count_Negative,1,3.6713796587988186,0.0423940149625935,400,10,250,0.21197007481296748,False,False
XTB,Return,view_count_Neutral,1,0.5147038158126015,0.4389027431421446,400,10,250,0.6583541147132169,False,False
XTB,Return,view_count_Positive,1,1.0514949567097576,0.2793017456359102,400,10,250,0.5236907730673317,False,False
XTB,Return,total_retweet_count,1,0.1134140987907246,0.7630922693266833,400,10,250,0.7630922693266833,False,False
XTB,Return,retweet_count_Neutral,1,0.2997427150604355,0.5635910224438903,400,10,250,0.729426433915212,False,False
XTB,Return,retweet_count_Positive,1,0.178604833127712,0.6508728179551122,400,10,250,0.729426433915212,False,False
XTB,Return,tweet_volume,1,5.144211392895725,0.0199501246882793,400,10,250,0.18703241895261827,False,False
XTB,Return,total_views,1,0.2521102860008541,0.6508728179551122,400,10,250,0.729426433915212,False,False
XTB,Return,sentiment_polarity,1,1.7104355586772746,0.1895261845386533,400,10,250,0.4738154613466332,False,False
XTB,Return,sentiment_intensity,1,3.257316290505125,0.0947630922693266,400,10,250,0.35536159600997475,False,False
XTB,Return,amplified_sentiment,1,0.6722925203750287,0.4039900249376558,400,10,250,0.6583541147132169,False,False
XTB,Return,sentiment_divergence,1,0.1539733816968617,0.6807980049875312,400,10,250,0.729426433915212,False,False
XTB,Return,engagement_impact,1,1.2892704925371317,0.2443890274314214,400,10,250,0.5236907730673316,False,False
XTB,volatility,Negative,1,1.654343547358096,0.2244389027431421,400,10,250,0.6109725685785535,False,False
XTB,volatility,Positive,1,3.283952744033075,0.0598503740648379,400,10,250,0.6109725685785535,False,False
XTB,volatility,view_count_Negative,1,0.174563582804591,0.6508728179551122,400,10,250,0.9555656313761053,False,False
XTB,volatility,view_count_Neutral,1,0.6259989878616854,0.399002493765586,400,10,250,0.8135910224438903,False,False
XTB,volatility,view_count_Positive,1,2.0645759410315905,0.1795511221945137,400,10,250,0.6109725685785535,False,False
XTB,volatility,total_retweet_count,1,0.0166036924188867,0.9102244389027432,400,10,250,0.970074812967581,False,False
XTB,volatility,retweet_count_Neutral,1,0.5260947419937065,0.4339152119700748,400,10,250,0.8135910224438903,False,False
XTB,volatility,retweet_count_Positive,1,0.056659292283454,0.8179551122194514,400,10,250,0.970074812967581,False,False
XTB,volatility,tweet_volume,1,2.032916605740801,0.1072319201995012,400,10,250,0.6109725685785535,False,False
XTB,volatility,total_views,1,1.145870020398674,0.2443890274314214,400,10,250,0.6109725685785535,False,False
XTB,volatility,sentiment_polarity,1,0.183082853773203,0.6932668329177057,400,10,250,0.9555656313761053,False,False
XTB,volatility,sentiment_intensity,1,0.004466515967767,0.9625935162094764,400,10,250,0.970074812967581,False,False
XTB,volatility,amplified_sentiment,1,0.0018549158889508,0.970074812967581,400,10,250,0.970074812967581,False,False
XTB,volatility,sentiment_divergence,1,0.1660487672620574,0.7007481296758105,400,10,250,0.9555656313761053,False,False
XTB,volatility,engagement_impact,1,1.4371625676894664,0.2044887780548628,400,10,250,0.6109725685785535,False,False
XTB,Direction,Negative,1,1.7580790563342863,0.1920199501246882,400,10,250,0.7200748129675808,False,False
XTB,Direction,Positive,1,0.0595182932925074,0.8129675810473815,400,10,250,0.8924118275739223,False,False
XTB,Direction,view_count_Negative,1,0.2129059390051952,0.6708229426433915,400,10,250,0.8924118275739223,False,False
XTB,Direction,view_count_Neutral,1,0.5413809009038244,0.5286783042394015,400,10,250,0.8924118275739223,False,False
XTB,Direction,view_count_Positive,1,0.0015786800384643,0.9775561097256856,400,10,250,0.9775561097256856,False,False
XTB,Direction,total_retweet_count,1,0.0389140837162266,0.8329177057356608,400,10,250,0.8924118275739223,False,False
XTB,Direction,retweet_count_Neutral,1,0.1378631392298863,0.7007481296758105,400,10,250,0.8924118275739223,False,False
XTB,Direction,retweet_count_Positive,1,0.2822874044484669,0.6309226932668329,400,10,250,0.8924118275739223,False,False
XTB,Direction,tweet_volume,1,0.400642657147134,0.5261845386533666,400,10,250,0.8924118275739223,False,False
XTB,Direction,total_views,1,0.1674115447208967,0.6608478802992519,400,10,250,0.8924118275739223,False,False
XTB,Direction,sentiment_polarity,1,6.77505028985675,0.0124688279301745,400,10,250,0.1870324189526175,False,False
XTB,Direction,sentiment_intensity,1,0.1085906360054811,0.7581047381546134,400,10,250,0.8924118275739223,False,False
XTB,Direction,amplified_sentiment,1,1.6758251927486283,0.1920199501246882,400,10,250,0.7200748129675808,False,False
XTB,Direction,sentiment_divergence,1,0.1996480349321996,0.6733167082294265,400,10,250,0.8924118275739223,False,False
XTB,Direction,engagement_impact,1,2.937006244160017,0.084788029925187,400,10,250,0.6359102244389024,False,False
XTB,Change,Negative,1,7.124057268414396,0.027431421446384,400,10,250,0.20573566084788,False,False
XTB,Change,Positive,1,2.6675758630433624,0.1172069825436409,400,10,250,0.3516209476309227,False,False
XTB,Change,view_count_Negative,1,4.175490388317988,0.0573566084788029,400,10,250,0.2867830423940145,False,False
XTB,Change,view_count_Neutral,1,0.3930471797834344,0.513715710723192,400,10,250,0.6421446384039899,False,False
XTB,Change,view_count_Positive,1,1.506043921644485,0.1820448877805486,400,10,250,0.3954399714998218,False,False
XTB,Change,total_retweet_count,1,0.2206282753618283,0.6109725685785536,400,10,250,0.7027075169219807,False,False
XTB,Change,retweet_count_Neutral,1,0.5264527893162211,0.4214463840399002,400,10,250,0.6421446384039899,False,False
XTB,Change,retweet_count_Positive,1,0.1586821011344527,0.655860349127182,400,10,250,0.7027075169219807,False,False
XTB,Change,tweet_volume,1,5.869048098947104,0.0124688279301745,400,10,250,0.1870324189526175,False,False
XTB,Change,total_views,1,0.4773428132788087,0.4962593516209476,400,10,250,0.6421446384039899,False,False
XTB,Change,sentiment_polarity,1,1.6110585761162228,0.1845386533665835,400,10,250,0.3954399714998218,False,False
XTB,Change,sentiment_intensity,1,3.3653923399440395,0.0798004987531172,400,10,250,0.29925187032418954,False,False
XTB,Change,amplified_sentiment,1,0.4792291817300915,0.4663341645885286,400,10,250,0.6421446384039899,False,False
XTB,Change,sentiment_divergence,1,0.1003837948066483,0.7581047381546134,400,10,250,0.7581047381546134,False,False
XTB,Change,engagement_impact,1,1.2979683704906733,0.2817955112219451,400,10,250,0.5283665835411471,False,False
